track_id	song_name	song_lyrics	popularity	album_name	release_date	genre	artist	total_words	unique_words	lexical_diversity	love_freq	heart_freq	you_freq	i_freq	baby_freq	night_freq
6lanRgr6wXibZr8KgzXxBl	A Thousand Years	Heart beats fast Colors and promises How to be brave How can I love when I'm afraid to fall? But watching you stand alone All of my doubt suddenly goes away somehow One step closer I have died every day waiting for you Darling, don't be afraid I have loved you for a thousand years I'll love you for a thousand more Time stands still Beauty in all she is I will be brave I will not let anything take away What's standing in front of me Every breath Every hour has come to this One step closer I have died every day waiting for you Darling, don't be afraid I have loved you for a thousand years I'll love you for a thousand more And all along I believed I would find you Time has brought your heart to me I have loved you for a thousand years I'll love you for a thousand more One step closer One step closer I have died every day waiting for you Darling, don't be afraid I have loved you for a thousand years I'll love you for a thousand more And all along I believed I would find you Time has brought your heart to me I have loved you for a thousand years I'll love you for a thousand more Heart beats fast Colors and promises How to be brave How can I love when I'm afraid to fall? But watching you stand alone All of my doubt suddenly goes away somehow One step closer I have died every day waiting for you Darling, don't be afraid I have loved you for a thousand years I'll love you for a thousand more Time stands still Beauty in all she is I will be brave I will not let anything take away What's standing in front of me Every breath Every hour has come to this One step closer I have died every day waiting for you Darling, don't be afraid I have loved you for a thousand years I'll love you for a thousand more And all along I believed I would find you Time has brought your heart to me I have loved you for a thousand years I'll love you for a thousand more One step closer One step closer I have died every day waiting for you Darling, don't be afraid I have loved you for a thousand years I'll love you for a thousand more And all along I believed I would find you Time has brought your heart to me I have loved you for a thousand years I'll love you for a thousand more	79	A Thousand Years	2011-10-18	pop	Christina Perri	440	78	0.17727272727272728	2.727272727272727	1.3636363636363635	7.2727272727272725	9.545454545454547	0	0
6L5BZEcZmD6RBJnimzlyKr	Nights In White Satin - Single Version / Mono Mix	Nights in white satin, never reaching the end,Letters I've written, never meaning to send Beauty I've always missed, with these eyes before Just what the truth is, I can't say anymore 'Cause I love you Yes, I love you Oh, I love you Gazing at people, some hand in hand Just what I'm going through they can't understand Some try to tell me, thoughts they cannot defend Just what you want to be, you will be in the end And I love you Yes, I love you Ah, how I love you Ah, how I love you Nights in white satin, never reaching the end Letters I've written, never meaning to send Beauty I've always missed, with these eyes before Just what the truth is, I can't say anymore 'Cause I love you Yes, I love you Oh, how I love you Oh, how I love you 'Cause I love you Yes, I love you Oh, how I love you Oh, how I love you Breathe deep the gathering gloom Watch lights fade from every room Bedsitter people look back and lament Another day's useless energy spent Impassioned lovers wrestle as one Lonely man cries for love and has none New mother picks up and suckles her son Senior citizens wish they were young Cold hearted orb that rules the night Removes the colours from our sight Red is grey and yellow white But we decide which is right And which is an illusion? Nights in white satin, never reaching the end,Letters I've written, never meaning to send Beauty I've always missed, with these eyes before Just what the truth is, I can't say anymore 'Cause I love you Yes, I love you Oh, I love you Gazing at people, some hand in hand Just what I'm going through they can't understand Some try to tell me, thoughts they cannot defend Just what you want to be, you will be in the end And I love you Yes, I love you Ah, how I love you Ah, how I love you Nights in white satin, never reaching the end Letters I've written, never meaning to send Beauty I've always missed, with these eyes before Just what the truth is, I can't say anymore 'Cause I love you Yes, I love you Oh, how I love you Oh, how I love you 'Cause I love you Yes, I love you Oh, how I love you Oh, how I love you Breathe deep the gathering gloom Watch lights fade from every room Bedsitter people look back and lament Another day's useless energy spent Impassioned lovers wrestle as one Lonely man cries for love and has none New mother picks up and suckles her son Senior citizens wish they were young Cold hearted orb that rules the night Removes the colours from our sight Red is grey and yellow white But we decide which is right And which is an illusion?	67	Days Of Future Passed (Deluxe Version)	1967-11-10	rock	The Moody Blues	488	124	0.2540983606557377	6.557377049180328	0	6.967213114754098	9.01639344262295	0	0.4098360655737705
1AEYT6VxrxXPMoQUxsY0E4	Headstrong	Circling your, circling your, circling your head Contemplating everything you ever said Now I see the truth, I got a doubt A different motive in your eyes And now I'm out, see you later I see your fantasy You want to make it a reality paved in gold See inside, inside of our heads, yeah Well, now that's over I see your motives inside Decisions to hide Back off, I'll take you on Headstrong to take on anyone I know that you are wrong Headstrong, we're headstrong Back off, I'll take you on Headstrong to take on anyone I know that you are wrong And this is not where you belong I can't give everything away I won't give everything away Conclusions manifest Your first impression's got to be your very best I see you're full of shit and that's alright That's how you play, I guess you get through every night Well, now that's over I see your fantasy You want to make it a reality paved in gold See inside, inside of our heads, yeah Well, now that's over I see your motives inside Decisions to hide Back off, I'll take you on Headstrong to take on anyone I know that you are wrong Headstrong, we're headstrong Back off, I'll take you on Headstrong to take on anyone I know that you are wrong And this is not where you belong Where you belong (I can't give everything away) This is not where you belong (I won't give everything away) I know, I know all about I know, I know all about I know, I know all about I know, I know all about Your motives inside and your decision to hide Back off, I'll take you on Headstrong to take on anyone I know that you are wrong Headstrong, we're headstrong Back off, I'll take you on Headstrong to take on anyone I know that you are wrong And this is not where you belong Where you belong This is not where you belong (I can't give everything away) This is not where you belong (I won't give everything away) This is not where you belong	73	Trapt	2002-11-05	rock	Trapt	359	102	0.2841225626740947	0	0	7.7994428969359335	9.749303621169917	0	0.2785515320334262
2m1hi0nfMR9vdGC8UcrnwU	All The Small Things	All the small things True care, truth brings I'll take one lift Your ride, best trip Always, I know You'll be at my show Watching, waiting Commiserating Say it ain't so I will not go Turn the lights off Carry me home Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Late night, come home Work sucks, I know She left me roses by the stairs Surprises let me know she cares Say it ain't so I will not go Turn the lights off Carry me home Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Say it ain't so I will not go Turn the lights off Carry me home Keep your head still I'll be your thrill The night will go on My little windmill Say it ain't so (Na na na na na na na) I will not go (Na na na na na na na) Turn the lights off (Na na na na na na na) Carry me home (Na na na na na na na) Keep your head still (Na na na na na na na) I'll be your thrill (Na na na na na na na) The night will go on (Na na na na na na na) The night will go on (Na na na na na na na) My little windmill	78	Enema Of The State	1999-06-01	rock	blink-182	257	69	0.26848249027237353	0	0	0.38910505836575876	3.501945525291829	0	1.556420233463035
3pDhN3qB33AOPhQEkUCaWt	Limbo	NA You know ¡Masivo! We run the world ¡Daddy! Vamos cógele, ritmo, cintura, rodilla al piso Baja y pasa el limbo (Nos fuimos) Vamos cógele, ritmo, cintura, rodillas al piso Baja y pasa el limbo (Limbo) Y esto está como, como pa', como pa', como pa' rumbiar Pa' pasarla caliente, con toda mi gente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! Y esto está como, como pa', como pa', como pa' rumbiar Pa' bailarlo caliente, de espalda y de frente Nos favorece el sol, un bronceado y el calor (Masivo) No puede estar mejor ¡Zu-zu-zumba! Súbela, bájala y por debajo pásala Suelta la cadera y mueve todo lo que tienes ahí Sigue, síguelo así que el party no tiene fin Activao', brinca la casa candela gasta las suelas Funde esa tela, si que me paso ¿¡qué?! Suena, la rumba es buena, que hay muchas nenas Mira la escena ¿¡qué?! ¡Oh-eh-oh! Mano arriba, no la dejes caer ¡Oh eh-oh! Seguimos hasta el amanecer Vamos cógele, ritmo, cintura, rodilla al piso Baja y pasa el limbo (DY controla'o) Vamos cógele, ritmo, cintura, rodilla al piso Baja y pasa el limbo Y esto está como, como pa', como pa', como pa' rumbiar Pa' pasarla caliente, con toda mi gente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! Y esto está como, como pa', como pa', como pa' rumbiar Pa' bailarlo caliente, de espalda y de frente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! Bailando así es que me gusta Como la cintura al ritmo se ajusta Es que me tiene loco tanta soltura Ese movimiento es una dulzura No importa las banderas Se forma y sal pa' fuera Aquí cabe to' el que quiera No lo pare ahora Dime, ¡oh-eh-oh! Mano arriba, no la dejes caer ¡Oh-eh-oh! Seguimos hasta el amanecer Vine llegando de Aruba, gozando la temperatura Yo te vi bailando el limbo Me barriste puesto en la esquina, DJ par de bocina (Sube) Sí, todos llegarán por el ritmo Y esto está como, como pa', como pa', como pa' rumbiar Pa' pasarla caliente, con toda mi gente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! Y esto está como, como pa', como pa', como pa' rumbiar Pa' bailarlo caliente, de espalda y de frente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! ¡Ma-Ma Masivo! ¡Ma-Ma Masivo! ¡Ma-Ma Masivo! ¡Da-Da-Daddy Yankee, yo! ¡Ma-Ma Masivo! ¡Ma-Ma Masivo! ¡Ma-Ma Masivo! Daddy Yankee, yo-yo-yo-yo-yo NA You know ¡Masivo! We run the world ¡Daddy! Vamos cógele, ritmo, cintura, rodilla al piso Baja y pasa el limbo (Nos fuimos) Vamos cógele, ritmo, cintura, rodillas al piso Baja y pasa el limbo (Limbo) Y esto está como, como pa', como pa', como pa' rumbiar Pa' pasarla caliente, con toda mi gente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! Y esto está como, como pa', como pa', como pa' rumbiar Pa' bailarlo caliente, de espalda y de frente Nos favorece el sol, un bronceado y el calor (Masivo) No puede estar mejor ¡Zu-zu-zumba! Súbela, bájala y por debajo pásala Suelta la cadera y mueve todo lo que tienes ahí Sigue, síguelo así que el party no tiene fin Activao', brinca la casa candela gasta las suelas Funde esa tela, si que me paso ¿¡qué?! Suena, la rumba es buena, que hay muchas nenas Mira la escena ¿¡qué?! ¡Oh-eh-oh! Mano arriba, no la dejes caer ¡Oh eh-oh! Seguimos hasta el amanecer Vamos cógele, ritmo, cintura, rodilla al piso Baja y pasa el limbo (DY controla'o) Vamos cógele, ritmo, cintura, rodilla al piso Baja y pasa el limbo Y esto está como, como pa', como pa', como pa' rumbiar Pa' pasarla caliente, con toda mi gente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! Y esto está como, como pa', como pa', como pa' rumbiar Pa' bailarlo caliente, de espalda y de frente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! Bailando así es que me gusta Como la cintura al ritmo se ajusta Es que me tiene loco tanta soltura Ese movimiento es una dulzura No importa las banderas Se forma y sal pa' fuera Aquí cabe to' el que quiera No lo pare ahora Dime, ¡oh-eh-oh! Mano arriba, no la dejes caer ¡Oh-eh-oh! Seguimos hasta el amanecer Vine llegando de Aruba, gozando la temperatura Yo te vi bailando el limbo Me barriste puesto en la esquina, DJ par de bocina (Sube) Sí, todos llegarán por el ritmo Y esto está como, como pa', como pa', como pa' rumbiar Pa' pasarla caliente, con toda mi gente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! Y esto está como, como pa', como pa', como pa' rumbiar Pa' bailarlo caliente, de espalda y de frente Nos favorece el sol, un bronceado y el calor No puede estar mejor ¡Zu-zu-zumba! ¡Ma-Ma Masivo! ¡Ma-Ma Masivo! ¡Ma-Ma Masivo! ¡Da-Da-Daddy Yankee, yo! ¡Ma-Ma Masivo! ¡Ma-Ma Masivo! ¡Ma-Ma Masivo! Daddy Yankee, yo-yo-yo-yo-yo	71	Prestige	2012-01-01	latin	Daddy Yankee	862	169	0.19605568445475638	0	0	0.23201856148491878	0	0	0
4XYsx8ga3fGwEFOOcauPZC	Return of the Tres	Es la vida quatro vente pistos pointed Botella empty first ten rows anointed The fiesta's poppin' and all fingers pointed Irie eyed vatos got the whole crowd jointed Check in with Ives catch me squintin know why I came be let my word fly keep the gleam in your eye Con mucho drum roll on time let the horn blow Gas to the pedal like metal at a Korn show The rhyme rocka with a shit load of placas Grab the mic and freak the rhythm till there's no more vavas Still mi palabras fade all boo's and ha ha's That includes all who go sissy la la So do the cha cha rucca call me papa Huero came for action hun until manana Down for hi-hat crash and whiplash City nights bright lights and herb stash Que ondas muchacho arriba las manos Gavacho, Moreno penetra tu barrio Lacing you with rolas that will rock back frente RRRRRR, Blacxican esto para la gente Like chanclaso deep like fregadaso Still got the Coke and Rum and flex the brasos Then I hit you from a different angle Leg sweep cheap shot bird shit straight cop Soy el twin pistollero guerrero don't be afraid of that Matter of fact I got like ten thousand maniacs In the crowd on a very good night But keep it hype for a fraction of that to get the fery like that Chronica en el aire todos quieren baile Plus my sick Latin sty'le Caile chueco as they come I could feel the drum don't know the words, well you can hum Oye muneca ya mueve la cadera Sobre el ritmo y las trompetas Feel the beat kick hard como escopeta Vatos on the prowl for the hoochie lookin fresca All you delincuentes vengan para en frente Haste para atras si tu eres muy desente Cause I'm chueco bent contact the hierba Lo que sera sera cuando yo vuelva Get your eyes burnt head turned Pupils tight back stiff and your neck hurt and then you exert Check the vibe who got more freaky than Ives I survive, dodgin hurra tryin to shoot I So I mueva smooth creep and crawl Take out another batch let it thaw and lace y'all Won't take fall this here is winner take all Trick take a flick of the click here to face y'all	51	Merry Go Round	2001-03-18	latin	Delinquent Habits	395	281	0.7113924050632912	0	0	1.2658227848101267	2.0253164556962027	0	0.25316455696202533
7c1Dar0pIAW7w5TzaGjt9t	Jane Says	Jane says I'm done with Sergio He treats me like a ragdoll She hides the television Says I don't owe him nothing But if he comes back again Tell him to wait right here for me Or just try again tomorrow I'm gonna kick tomorrow Gonna kick tomorrow Jane says Have you seen my wig around I feel naked without it She knows they all want her to go But that's okay, man She don't like them anyway Jane says she's goin' away to Spain When she gets my money saved I'm gonna start tomorrow I'm gonna kick tomorrow Gonna kick tomorrow She gets mad Starts to cry She takes a swing but She can't hit She Don't mean no harm She just don't know What else to do about it Jane goes to the store at 8:00 She walk up on St. Andrews She waits and gets her dinner there She pulls her dinner from her pocket Jane says I've never been in love I don't know what it is She only knows if someone wants her I want them if they want me I only know they want me She gets mad Starts to cry She takes a swing but She can't hit She Don't mean no harm She just don't know What else to do about it	64	Nothing's Shocking	1988-08-23	rock	Jane's Addiction	220	115	0.5227272727272727	0.45454545454545453	0	0.45454545454545453	4.545454545454546	0	0
6uBhi9gBXWjanegOb2Phh0	Stay	Waiting for the time to pass you by Hope the winds of change will change your mind I could give a thousand reasons why And I know you, and you've got to Make it on your own, but we don't have to grow up We can stay forever young Living on my sofa, drinking rum and cola Underneath the rising sun I could give a thousand reasons why But you're going, and you know that All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is All you have to do is stay Won't admit what I already know I've never been the best at letting go I don't wanna spend the night alone Guess I need you, and I need to Make it on my own, but I don't wanna grow up We can stay forever young Living on my sofa, drinking rum and cola Underneath the rising sun I could give a million reasons why But I'm going, and you know that All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is All you have to do is stay All you have to do is stay So stay, yeah All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is stay Waiting for the time to pass you by Hope the winds of change will change your mind I could give a thousand reasons why And I know you, and you've got to Make it on your own, but we don't have to grow up We can stay forever young Living on my sofa, drinking rum and cola Underneath the rising sun I could give a thousand reasons why But you're going, and you know that All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is All you have to do is stay Won't admit what I already know I've never been the best at letting go I don't wanna spend the night alone Guess I need you, and I need to Make it on my own, but I don't wanna grow up We can stay forever young Living on my sofa, drinking rum and cola Underneath the rising sun I could give a million reasons why But I'm going, and you know that All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is All you have to do is stay All you have to do is stay So stay, yeah All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is stay Waiting for the time to pass you by Hope the winds of change will change your mind I could give a thousand reasons why And I know you, and you've got to Make it on your own, but we don't have to grow up We can stay forever young Living on my sofa, drinking rum and cola Underneath the rising sun I could give a thousand reasons why But you're going, and you know that All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is All you have to do is stay Won't admit what I already know I've never been the best at letting go I don't wanna spend the night alone Guess I need you, and I need to Make it on my own, but I don't wanna grow up We can stay forever young Living on my sofa, drinking rum and cola Underneath the rising sun I could give a million reasons why But I'm going, and you know that All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is All you have to do is stay All you have to do is stay So stay, yeah All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is stay Waiting for the time to pass you by Hope the winds of change will change your mind I could give a thousand reasons why And I know you, and you've got to Make it on your own, but we don't have to grow up We can stay forever young Living on my sofa, drinking rum and cola Underneath the rising sun I could give a thousand reasons why But you're going, and you know that All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is All you have to do is stay Won't admit what I already know I've never been the best at letting go I don't wanna spend the night alone Guess I need you, and I need to Make it on my own, but I don't wanna grow up We can stay forever young Living on my sofa, drinking rum and cola Underneath the rising sun I could give a million reasons why But I'm going, and you know that All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is All you have to do is stay All you have to do is stay So stay, yeah All you have to do is stay a minute Just take your time The clock is ticking, so stay All you have to do is wait a second Your hands on mine The clock is ticking, so stay All you have to do is stay	79	Stay	2017-02-23	pop	Zedd	1212	93	0.07673267326732673	0	0	6.270627062706271	3.6303630363036308	0	0.33003300330033003
22mek4IiqubGD9ctzxc69s	How Deep Is Your Love	I want you to breathe me Let me be your air Let me roam your body freely No inhibition, no fear How deep is your love? Is it like the ocean? What devotion are you? How deep is your love? Is it like nirvana? Hit me harder again How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? (How deep is your love?) How deep is your love? How deep is your love? Is it like the ocean? Pull me closer again How deep is your love? How deep is your love? Open up my eyes and Tell me who I am Let me in on all your secrets No inhibition, no sin How deep is your love? Is it like the ocean? What devotion are you? How deep is your love? Is it like nirvana? Hit me harder again How deep is your love? How deep is your love? How deep is your love? How deep is your love? (How deep is your love?) How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? Is it like the ocean? Pull me closer again How deep is your love? How deep is your love? How deep is your love? So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? (How deep is your love?) So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? (How deep is your love?) So tell me, how deep is your love? Can it go deeper? (Pull me closer, again) So tell me, how deep is your love? (How deep is your love? How deep is your love? How deep is your love?) So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? (How deep is your love?) So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? NA I want you to breathe me Let me be your air Let me roam your body freely No inhibition, no fear How deep is your love? Is it like the ocean? What devotion are you? How deep is your love? Is it like nirvana? Hit me harder again How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? (How deep is your love?) How deep is your love? How deep is your love? Is it like the ocean? Pull me closer again How deep is your love? How deep is your love? Open up my eyes and Tell me who I am Let me in on all your secrets No inhibition, no sin How deep is your love? Is it like the ocean? What devotion are you? How deep is your love? Is it like nirvana? Hit me harder again How deep is your love? How deep is your love? How deep is your love? How deep is your love? (How deep is your love?) How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? How deep is your love? Is it like the ocean? Pull me closer again How deep is your love? How deep is your love? How deep is your love? So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? (How deep is your love?) So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? (How deep is your love?) So tell me, how deep is your love? Can it go deeper? (Pull me closer, again) So tell me, how deep is your love? (How deep is your love? How deep is your love? How deep is your love?) So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? (How deep is your love?) So tell me, how deep is your love? Can it go deeper? So tell me, how deep is your love? Can it go deep? NA	77	How Deep Is Your Love	2015-07-17	pop	Calvin Harris	858	63	0.07342657342657342	11.655011655011654	0	0.6993006993006993	0.4662004662004662	0	0
3WxmlTZ85sCYFnuIXmUAEe	party favor	Hey, leave a message Hey, call me back when ya get this Or when you've got a minute We really need to talk Wait, you know what? Maybe just forget it 'Cause by the time you get this Your number might be blocked """"Stay"""" and """"blah blah blah"""" You just want what you can't have No way I'll call the cops If you don't stop, I'll call your dad And I hate to do this to you on your birthday Happy birthday, by the way""""It's not you, it's me"""" and all that other bullshit You know that's bullshit Don'tcha, babe? I'm not your party favor Look, now I know we coulda done it better But we can't change the weather When the weather's come and gone Books don't make sense if you read 'em backwards You'll single out the wrong words Like you mishear all my songs You'll hear """"stay"""" and """"blah blah blah"""" You just want what you can't have No way I'll call the cops If you don't stop, I'll call your dad And I hate to do this to you on your birthday Happy birthday by the way""""It's not you, it's me"""" and all that other bullshit You know that's bullshit Don'tcha, babe? I'm not your party favor	76	dont smile at me	2017-12-22	pop	Billie Eilish	211	110	0.5213270142180095	0	0	9.004739336492891	4.265402843601896	0	0
1almCHdsfikRPfVB9VrEdT	Little Do You Know	Little do you know How I'm breaking while you fall asleep Little do you know I'm still haunted by the memories Little do you know I'm trying to pick myself up piece by piece Little do you know I need a little more time Underneath it all I'm held captive by the hole inside I've been holding back For the fear that you might change your mind I'm ready to forgive you but forgetting is a harder fight Little do you know I need a little more time I'll wait, I'll wait I love you like you've never felt the pain I'll wait I promise you don't have to be afraid I'll wait My love is here and here to stay So lay your head on me Little do you know I know you're hurting while I'm sound asleep Little do you know All my mistakes are slowly drowning me Little do you know I'm trying to make it better piece by piece Little do you know I- I love you 'til the sun dies Oh wait, just wait I love you like I've never felt the pain Just wait I love you like I've never been afraid Just wait Our love is here and here to stay So lay your head on me I'll wait, (I'll wait) I'll wait, (I'll wait) I love you like you've never felt the pain I'll wait, (I'll wait) I promise you don't have to be afraid I'll wait My love is here and here to stay So lay your head on me Lay your head on me So lay your head on me Cause little do you know I, I love you 'til the sun dies	79	It's About Us	2014-10-06	edm	Alex & Sierra	283	99	0.3498233215547703	3.180212014134275	0	8.480565371024735	12.014134275618375	0	0
5FPnjikbwlDMULCCCa6ZCJ	Daughters	I know a girl She puts the color inside of my world But she's just like a maze Where all of the walls all continually change And I've done all I can To stand on the steps with my heart in my hand Now I'm starting to see Maybe it's got nothing to do with me Fathers, be good to your daughters Daughters will love like you do Girls become lovers who turn into mothers So mothers, be good to your daughters too Oh, you see that skin? It's the same she's been standing in Since the day she saw him walking away Now she's left Cleaning up the mess he made So fathers, be good to your daughters Daughters will love like you do Girls become lovers who turn into mothers So mothers, be good to your daughters too Boys, you can break You find out how much they can take Boys will be strong And boys soldier on But boys would be gone without warmth from A woman's good, good heart On behalf of every man Looking out for every girl You are the God and the weight of her world So fathers, be good to your daughters Daughters will love like you do Girls become lovers who turn into mothers So mothers, be good to your daughters too So mothers be good to your daughters, too So mothers be good to your daughters, too	68	Heavier Things	2003-09-09	r&b	John Mayer	237	118	0.4978902953586498	1.2658227848101267	0.8438818565400843	2.9535864978902953	1.6877637130801686	0	0
2SiXAy7TuUkycRVbbWDEpo	You Shook Me All Night Long	She was a fast machine, she kept her motor clean She was the best damn woman that I ever seen She had the sightless eyes, telling me no lies Knocking me out with those American thighs Taking more than her share, had me fighting for air She told me to come, but I was already there'Cause the walls start shaking, the Earth was quaking My mind was aching, and we were making it And you shook me all night long Yeah, you shook me all night long Working double-time on the seduction line She's one of a kind, she's just a-mine all mine Wanted no applause, just another course Made a meal outta me, and come back for more Had to cool me down to take another round Now, I'm back in the ring to take another swing That the walls were shaking, the Earth was quaking My mind was aching, and we were making it And you shook me all night long Yeah, you shook me all night long It knocked me out that You shook me all night long It had me shaking And you shook me all night long Yeah, you shook me Well, you took me NA You really took me and You shook me all night long Ah, you shook me all night long Yeah, yeah, you shook me all night long You really got me and you, shook me all night long Yeah, you shook me Yeah, you shook me All night long She was a fast machine, she kept her motor clean She was the best damn woman that I ever seen She had the sightless eyes, telling me no lies Knocking me out with those American thighs Taking more than her share, had me fighting for air She told me to come, but I was already there'Cause the walls start shaking, the Earth was quaking My mind was aching, and we were making it And you shook me all night long Yeah, you shook me all night long Working double-time on the seduction line She's one of a kind, she's just a-mine all mine Wanted no applause, just another course Made a meal outta me, and come back for more Had to cool me down to take another round Now, I'm back in the ring to take another swing That the walls were shaking, the Earth was quaking My mind was aching, and we were making it And you shook me all night long Yeah, you shook me all night long It knocked me out that You shook me all night long It had me shaking And you shook me all night long Yeah, you shook me Well, you took me NA You really took me and You shook me all night long Ah, you shook me all night long Yeah, yeah, you shook me all night long You really got me and you, shook me all night long Yeah, you shook me Yeah, you shook me All night long She was a fast machine, she kept her motor clean She was the best damn woman that I ever seen She had the sightless eyes, telling me no lies Knocking me out with those American thighs Taking more than her share, had me fighting for air She told me to come, but I was already there'Cause the walls start shaking, the Earth was quaking My mind was aching, and we were making it And you shook me all night long Yeah, you shook me all night long Working double-time on the seduction line She's one of a kind, she's just a-mine all mine Wanted no applause, just another course Made a meal outta me, and come back for more Had to cool me down to take another round Now, I'm back in the ring to take another swing That the walls were shaking, the Earth was quaking My mind was aching, and we were making it And you shook me all night long Yeah, you shook me all night long It knocked me out that You shook me all night long It had me shaking And you shook me all night long Yeah, you shook me Well, you took me NA You really took me and You shook me all night long Ah, you shook me all night long Yeah, yeah, you shook me all night long You really got me and you, shook me all night long Yeah, you shook me Yeah, you shook me All night long	78	Back In Black	1980-07-25	pop	AC/DC	747	111	0.14859437751004015	0	0	6.425702811244979	1.2048192771084338	0	4.417670682730924
5maosvba9QkQP14u6vtxog	Montreal	Took my heart, to only let you go From the start, you only wanted more Took my heart, to only let you go From the start, you only wanted more So tell me do you know Before you get to decide But after you will go It's always been for you Took my heart, to only let you go From the start, you only wanted more Took my heart, to only let you go From the start, you only wanted more So tell me do you know Before you get to decide Wherever you will go It's always been for you So tell me do you know Before you get to decide Wherever you will go It's always been for you	54	Elliot - EP	2013-08-19	rock	Roosevelt	121	29	0.2396694214876033	0	3.3057851239669422	16.528925619834713	0	0	0
